id,payload
en_61,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""By the time the fire was extinguished, the cathedral's wooden spire (fl\u00e8che) had collapsed, most of the wooden roof had been destroyed, and the cathedral's upper walls were severely damaged."", ""Extracted_Claims"": [""The fire was extinguished"", ""The cathedral's wooden spire (fl\u00e8che) collapsed"", ""Most of the cathedral's wooden roof was destroyed"", ""The cathedral's upper walls were severely damaged""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_62,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Extensive damage to the interior was prevented by the vaulted stone ceiling, which largely contained the burning roof as it collapsed."", ""Extracted_Claims"": [""Extensive damage to the cathedral's interior was prevented"", ""The vaulted stone ceiling largely contained the burning roof"", ""The cathedral's burning roof collapsed"", ""The vaulted stone ceiling prevented extensive damage to the cathedral\u2019s interior ""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_63,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Many works of art and religious relics were moved to safety, but others suffered smoke damage, and some of the exterior art was damaged or destroyed."", ""Extracted_Claims"": [""Many works of art were moved to safety"", ""Many religious relics were moved to safety"", ""Some works of art suffered smoke damage"", ""Some religious relics suffered smoke damage"", ""Some exterior art was damaged"", ""Some exterior art was destroyed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_64,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The cathedral's altar, two pipe organs, and three 13th-century rose windows suffered little or no damage."", ""Extracted_Claims"": [""The cathedral's altar suffered little or no damage"", ""The cathedral's two pipe organs suffered little or no damage"", ""The cathedral's three 13th-century rose windows suffered little or no damage""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_65,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Three emergency workers were injured."", ""Extracted_Claims"": [""Three emergency workers were injured"", ""Emergency workers were present during the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_66,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The fire contaminated the site and nearby areas of Paris with toxic dust and lead."", ""Extracted_Claims"": [""The fire contaminated the site"", ""The fire contaminated nearby areas of Paris"", ""The contamination included toxic dust"", ""The contamination included lead"", ""The cathedral is located in Paris""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_67,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Notre-Dame did not hold a Christmas Mass in 2019, for the first time since 1803."", ""Extracted_Claims"": [""Notre-Dame did not hold a Christmas Mass in 2019"", ""Notre-Dame did not hold a Christmas Mass in 1803"", ""Notre-Dame held a Christmas Mass every year between 1803 and 2019""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_68,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Investigators in 2020 believed the fire to have been \""started by either a cigarette or a short circuit in the electrical system\""."", ""Extracted_Claims"": [""There was an investigation into the cause of the fire"", ""The investigators identified two possible causes for the fire"", ""The fire was possibly started by a cigarette"", ""The fire was possibly started by a short circuit in the electrical system"", ""In 2020 investigators believed to know two possible causes of the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_69,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""On 17 April, French president Emmanuel Macron set a five-year deadline to restore the cathedral."", ""Extracted_Claims"": [""The deadline was set on 17 April 2019"", ""The deadline was set by Emmanuel Macron"", ""The deadline is set for five years"", ""The deadline is for the restoration of the cathedral"", ""Emmanuel Macron is the the French president at the time of the deadline setting""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_70,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""By September 2021, donors had contributed over \u20ac840 million to the rebuilding effort."", ""Extracted_Claims"": [""Donors contributed money for the rebuilding effort"", ""The amount contributed was over \u20ac840 million"", ""The contribution was for the rebuilding effort"", ""The contribution was over \u20ac840 million by September 2021"", ""There is an effort to rebuild the cathedral""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_71,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The cathedral is expected to reopen in December 2024."", ""Extracted_Claims"": [""The cathedral is expected to reopen"", ""The reopening is expected to occur in December 2024""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/Pq0iGvSTcCY.mp4""}"
en_72,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""On 15 April 2019, just before 18:20 CEST, a structural fire broke out in the roof space of Notre-Dame de Paris, a medieval Catholic cathedral in Paris, France."", ""Extracted_Claims"": [""A structural fire broke out"", ""The fire broke out on 15 April 2019"", ""The fire broke out just before 18:20 CEST"", ""The fire broke out in the roof space"", ""Notre-Dame de Paris is a medieval Catholic cathedral"", ""Notre-Dame de Paris is located in Paris, France""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_73,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""By the time the fire was extinguished, the cathedral's wooden spire (fl\u00e8che) had collapsed, most of the wooden roof had been destroyed, and the cathedral's upper walls were severely damaged."", ""Extracted_Claims"": [""The fire was extinguished"", ""The cathedral's wooden spire (fl\u00e8che) collapsed"", ""Most of the cathedral's wooden roof was destroyed"", ""The cathedral's upper walls were severely damaged""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_74,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Extensive damage to the interior was prevented by the vaulted stone ceiling, which largely contained the burning roof as it collapsed."", ""Extracted_Claims"": [""Extensive damage to the cathedral's interior was prevented"", ""The vaulted stone ceiling largely contained the burning roof"", ""The cathedral's burning roof collapsed"", ""The vaulted stone ceiling prevented extensive damage to the cathedral\u2019s interior ""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_75,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Many works of art and religious relics were moved to safety, but others suffered smoke damage, and some of the exterior art was damaged or destroyed."", ""Extracted_Claims"": [""Many works of art were moved to safety"", ""Many religious relics were moved to safety"", ""Some works of art suffered smoke damage"", ""Some religious relics suffered smoke damage"", ""Some exterior art was damaged"", ""Some exterior art was destroyed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_76,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The cathedral's altar, two pipe organs, and three 13th-century rose windows suffered little or no damage."", ""Extracted_Claims"": [""The cathedral's altar suffered little or no damage"", ""The cathedral's two pipe organs suffered little or no damage"", ""The cathedral's three 13th-century rose windows suffered little or no damage""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_77,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Three emergency workers were injured."", ""Extracted_Claims"": [""Three emergency workers were injured"", ""Emergency workers were present during the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_78,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The fire contaminated the site and nearby areas of Paris with toxic dust and lead."", ""Extracted_Claims"": [""The fire contaminated the site"", ""The fire contaminated nearby areas of Paris"", ""The contamination included toxic dust"", ""The contamination included lead"", ""The cathedral is located in Paris""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_79,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Notre-Dame did not hold a Christmas Mass in 2019, for the first time since 1803."", ""Extracted_Claims"": [""Notre-Dame did not hold a Christmas Mass in 2019"", ""Notre-Dame did not hold a Christmas Mass in 1803"", ""Notre-Dame held a Christmas Mass every year between 1803 and 2019""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_80,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Investigators in 2020 believed the fire to have been \""started by either a cigarette or a short circuit in the electrical system\""."", ""Extracted_Claims"": [""There was an investigation into the cause of the fire"", ""The investigators identified two possible causes for the fire"", ""The fire was possibly started by a cigarette"", ""The fire was possibly started by a short circuit in the electrical system"", ""In 2020 investigators believed to know two possible causes of the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_81,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""On 17 April, French president Emmanuel Macron set a five-year deadline to restore the cathedral."", ""Extracted_Claims"": [""The deadline was set on 17 April 2019"", ""The deadline was set by Emmanuel Macron"", ""The deadline is set for five years"", ""The deadline is for the restoration of the cathedral"", ""Emmanuel Macron is the the French president at the time of the deadline setting""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_82,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""By September 2021, donors had contributed over \u20ac840 million to the rebuilding effort."", ""Extracted_Claims"": [""Donors contributed money for the rebuilding effort"", ""The amount contributed was over \u20ac840 million"", ""The contribution was for the rebuilding effort"", ""The contribution was over \u20ac840 million by September 2021"", ""There is an effort to rebuild the cathedral""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_83,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The cathedral is expected to reopen in December 2024."", ""Extracted_Claims"": [""The cathedral is expected to reopen"", ""The reopening is expected to occur in December 2024""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/W7v5Q7BQzTk.mp4""}"
en_84,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""On 15 April 2019, just before 18:20 CEST, a structural fire broke out in the roof space of Notre-Dame de Paris, a medieval Catholic cathedral in Paris, France."", ""Extracted_Claims"": [""A structural fire broke out"", ""The fire broke out on 15 April 2019"", ""The fire broke out just before 18:20 CEST"", ""The fire broke out in the roof space"", ""Notre-Dame de Paris is a medieval Catholic cathedral"", ""Notre-Dame de Paris is located in Paris, France""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/2Zpw_KAEhDY.mp4""}"
en_85,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""By the time the fire was extinguished, the cathedral's wooden spire (fl\u00e8che) had collapsed, most of the wooden roof had been destroyed, and the cathedral's upper walls were severely damaged."", ""Extracted_Claims"": [""The fire was extinguished"", ""The cathedral's wooden spire (fl\u00e8che) collapsed"", ""Most of the cathedral's wooden roof was destroyed"", ""The cathedral's upper walls were severely damaged""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/2Zpw_KAEhDY.mp4""}"
en_86,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Extensive damage to the interior was prevented by the vaulted stone ceiling, which largely contained the burning roof as it collapsed."", ""Extracted_Claims"": [""Extensive damage to the cathedral's interior was prevented"", ""The vaulted stone ceiling largely contained the burning roof"", ""The cathedral's burning roof collapsed"", ""The vaulted stone ceiling prevented extensive damage to the cathedral\u2019s interior ""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/2Zpw_KAEhDY.mp4""}"
en_87,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Many works of art and religious relics were moved to safety, but others suffered smoke damage, and some of the exterior art was damaged or destroyed."", ""Extracted_Claims"": [""Many works of art were moved to safety"", ""Many religious relics were moved to safety"", ""Some works of art suffered smoke damage"", ""Some religious relics suffered smoke damage"", ""Some exterior art was damaged"", ""Some exterior art was destroyed""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/2Zpw_KAEhDY.mp4""}"
en_88,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""The cathedral's altar, two pipe organs, and three 13th-century rose windows suffered little or no damage."", ""Extracted_Claims"": [""The cathedral's altar suffered little or no damage"", ""The cathedral's two pipe organs suffered little or no damage"", ""The cathedral's three 13th-century rose windows suffered little or no damage""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/2Zpw_KAEhDY.mp4""}"
en_89,"{""Wiki_Title"": ""Notre-Dame fire"", ""Claim_Sentence"": ""Three emergency workers were injured."", ""Extracted_Claims"": [""Three emergency workers were injured"", ""Emergency workers were present during the fire""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/2Zpw_KAEhDY.mp4""}"
